eventID,year,month,day,hour,minute,second,lat,lon,depth_km,mag,location,mag_type,event_type
61205433,2017,1,30,2,43,0,9.9,126.14,27.0,4.9,015 km S 29° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61205541,2017,2,10,14,3,0,9.8,125.35,10.0,6.7,016 km N 77° W of Surigao City,Mw,TECTONIC
61205584,2017,2,11,9,11,0,9.76,125.4,8.0,4.9,011 km S 73° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61205585,2017,2,11,9,15,0,6.82,125.47,22.0,4.5,013 km N 66° E of Digos City (Davao Del Sur),Ms,TECTONIC
61205611,2017,2,11,20,40,0,9.01,126.49,19.0,4.6,023 km N 65° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
61205654,2017,2,13,20,3,0,9.79,125.4,17.0,5.0,010 km S 08° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61205678,2017,2,15,14,7,0,4.07,126.45,244.0,4.5,186 km S 36° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205692,2017,2,17,9,18,0,9.7,125.35,4.0,4.6,018 km S 63° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61205722,2017,2,19,15,31,0,5.85,124.09,551.0,4.6,043 km S 16° W of Palimbang (Sultan Kudarat),Ms,TECTONIC
61205749,2017,2,22,5,31,0,4.16,127.6,56.0,4.7,275 km S 59° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205756,2017,2,23,1,50,0,7.11,125.58,14.0,4.7,009 km N 42° W of Davao City (Davao del Sur),Ms,TECTONIC
61205796,2017,2,25,18,57,0,10.6,127.06,33.0,5.0,123 km N 59° E of Burgos (Surigao del Norte),Ms,TECTONIC
61205812,2017,2,27,9,1,0,5.96,126.12,35.0,4.5,054 km S 61° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61205856,2017,3,3,4,1,0,5.73,127.09,124.0,4.6,152 km S 48° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61205874,2017,3,5,0,8,0,9.76,125.38,13.0,5.9,013 km S 82° W of Surigao City,Mw,TECTONIC
61205988,2017,3,14,11,47,0,9.7,125.35,4.0,4.8,011 km S 43° W of San Francisco (Surigao Del Norte),Ms,TECTONIC
61206013,2017,3,16,17,16,0,5.43,127.78,59.0,4.8,232 km S 40° E of Tarragona (Davao Oriental),Ms,TECTONIC
61206044,2017,3,18,21,3,0,16.86,120.38,84.0,4.5,000 km 00 West of Luna (La Union),Ms,TECTONIC
61206143,2017,3,26,18,12,0,2.74,125.7,99.0,4.5,299 km S 05° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206145,2017,3,27,8,20,0,9.51,122.28,23.0,4.6,024 km S 79° W of Hinoba-an (Negros Occidental),Ms,TECTONIC
61206162,2017,3,29,3,30,0,2.9,125.92,140.0,5.6,285 km S 11° E of Sarangani (Davao Occidental),Mw,TECTONIC
61206235,2017,4,4,12,58,45,13.68,120.93,7.0,5.5,007 km N 70° E of Tingloy (Batangas),Ms,TECTONIC
61206245,2017,4,4,15,13,47,13.65,120.91,8.0,4.9,004 km S 74° E of Tingloy (Batangas),Ms,TECTONIC
61206254,2017,4,4,16,49,1,13.7,120.9,6.0,4.9,006 km N 33° E of Tingloy (Batangas),Ms,TECTONIC
61206320,2017,4,5,14,32,41,13.67,120.93,9.0,4.7,020 km S 06° E of San Luis (Batangas),Ms,TECTONIC
61206399,2017,4,8,7,7,55,13.75,120.93,27.0,5.6,001 km S 53° W of Mabini (Batangas),Ms,TECTONIC
61206400,2017,4,8,7,9,21,13.68,120.92,9.0,6.0,008 km S 17° W of Mabini (Batangas),Ms,TECTONIC
61206402,2017,4,8,8,36,0,13.84,120.93,24.0,4.7,015 km N 87° W of Mabini (Batangas),MLv,TECTONIC
61206406,2017,4,8,10,16,4,5.73,126.42,105.0,4.5,091 km S 79° E of Jose Abad Santos (Davao Occidental),MLv,TECTONIC
61206445,2017,4,8,17,26,40,13.85,119.82,47.0,4.7,033 km S 89° W of Lubang (Occidental Mindoro),MLv,TECTONIC
61206524,2017,4,10,0,43,54,13.11,125.49,17.0,5.4,074 km N 33° E of Palapag (Northern Samar),Ms,TECTONIC
61206536,2017,4,10,10,38,47,5.69,126.99,54.0,5.7,147 km S 43° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206537,2017,4,10,11,8,10,5.57,127.58,41.0,5.1,205 km S 54° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206544,2017,4,10,14,16,50,5.28,127.8,51.0,4.9,231 km S 40° E of Tarragona (Davao Oriental),Ms,TECTONIC
61206581,2017,4,11,2,50,40,5.75,127.58,32.0,4.8,194 km S 589 E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206582,2017,4,11,3,3,21,5.5,127.36,39.0,4.5,173 km S 49° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206599,2017,4,11,11,22,39,5.58,127.7,7.0,4.5,215 km S 56° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206606,2017,4,11,14,41,48,5.01,128.62,29.0,4.9,381 km S 74° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206617,2017,4,11,17,41,19,5.66,127.57,16.0,5.0,199 km S 56° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206618,2017,4,11,18,8,54,5.53,127.66,27.0,4.5,215 km S 55° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206625,2017,4,11,21,20,58,7.71,124.66,1.0,6.0,013 km N 56° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206643,2017,4,12,5,1,58,7.6,124.66,12.0,4.6,011 km N 65° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206686,2017,4,12,20,1,4,7.66,124.68,6.0,5.3,008 km N 80° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206724,2017,4,13,16,5,38,5.12,128.11,33.0,5.2,281 km S 53° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206769,2017,4,14,11,20,2,7.68,124.67,1.0,4.7,010 km N 69° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206776,2017,4,14,14,2,51,7.71,124.65,1.0,4.7,014 km N 59° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206813,2017,4,15,19,37,23,13.65,120.73,19.0,4.7,026 km S 63° W of Mabini (Batangas),Ms,TECTONIC
61206815,2017,4,15,20,40,55,7.75,124.67,1.0,5.3,015 km N 36° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206912,2017,4,19,14,18,41,10.26,126.09,14.0,4.6,026 km N 03° E of Burgos (Surigao del Norte),Ms,TECTONIC
61206928,2017,4,20,4,38,36,5.68,127.11,135.0,4.5,157 km S 47° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206981,2017,4,23,1,19,45,9.18,126.36,20.0,5.1,021 km N 60° E of Tandag (Surigao Del Sur),Ms,TECTONIC
61207064,2017,4,28,20,23,14,5.05,125.28,57.0,7.2,047 km S 26° W of Sarangani (Davao Occidental),Ms,TECTONIC
61207141,2017,4,30,13,35,17,10.72,126.15,23.0,4.8,059 km S 53° E of Guiuan (Eastern Samar),Ms,TECTONIC
61207331,2017,5,8,8,33,5,3.15,124.96,287.0,4.5,259 km S 13° W of Sarangani (Davao Occidental),Ms,TECTONIC
61207338,2017,5,8,11,55,57,20.4,121.42,64.0,4.6,055 km N 85° W of Uyugan (Batanes),Ms,TECTONIC
61207445,2017,5,15,17,41,12,3.82,126.49,33.0,4.8,211 km S 32° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207527,2017,5,20,1,6,12,9.4,124.18,565.0,5.6,023 km S 22° E of Lila (Bohol),Ms,TECTONIC
61207530,2017,5,20,5,17,27,6.42,127.03,94.0,4.7,094 km S 43° E of Tarragona (Davao Oriental),Ms,TECTONIC
61207618,2017,5,25,14,27,4,15.08,120.05,83.0,5.4,017 km N 46° W of San Marcelino (Zambales),Ms,TECTONIC
61207729,2017,5,31,21,17,0,2.94,128.5,258.0,4.5,423 km S 52° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207731,2017,6,1,13,58,24,4.74,128.34,72.0,4.5,328 km S 52° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61207836,2017,6,9,12,58,23,5.49,125.14,22.0,5.2,038 km N 80° W of Sarangani (Davao Occidental),Ms,TECTONIC
61207909,2017,6,15,3,11,8,19.72,122.52,171.0,5.1,093 km S 41° E of Uyugan (Batanes),Ms,TECTONIC
61207921,2017,6,15,19,16,44,12.89,119.11,45.0,4.6,118 km N 48° W of Busuanga (Palawan),Ms,TECTONIC
61207926,2017,6,16,1,44,11,8.32,126.81,6.0,4.9,055 km N 77° E of Bislig City (Surigao Del Sur),Ms,TECTONIC
61208000,2017,6,21,1,18,51,14.19,121.2,10.0,4.5,003 km N 66° W of Los Baños (Laguna),Ms,TECTONIC
61208053,2017,6,24,20,37,3,17.54,119.88,30.0,4.7,051 km S 85° W of Santa Catalina (Ilocos Sur),Ms,TECTONIC
61208084,2017,6,26,7,41,28,10.3,126.28,10.0,5.2,038 km N 36° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61208145,2017,7,1,5,11,37,2.79,127.0,207.0,4.5,335 km S 30° E of Sarangani (Davao Occidental),Ms,TECTONIC
61208223,2017,7,6,8,3,53,11.11,124.69,2.0,6.5,015 km N 39° E of Ormoc City (Leyte),Ms,TECTONIC
61208350,2017,7,10,1,41,47,11.0,124.73,3.0,5.8,013 km S 87° E of Ormoc City (Leyte),Ms,TECTONIC
61208405,2017,7,12,13,30,20,7.93,126.92,12.0,4.6,056 km N 46° E of Baganga (Davao Oriental),Ms,TECTONIC
61208615,2017,7,25,19,52,0,10.16,121.97,3.0,5.0,031 km S 08° E of Anini-y (Antique),Ms,TECTONIC
61208718,2017,8,5,0,30,40,6.18,125.32,70.0,5.9,023 km N 09° E of Malapatan (Sarangani),Ms,TECTONIC
61208724,2017,8,5,7,39,16,7.86,125.01,11.0,5.0,012 km S 60° W of Valencia City (Bukidnon),Ms,TECTONIC
61208728,2017,8,5,11,12,46,10.08,125.24,4.0,4.5,010 km N 75° E of San Francisco (Southern Leyte),Ms,TECTONIC
61208778,2017,8,9,3,9,41,9.41,126.14,37.0,4.8,037 km N 13° W of Tandag (Surigao Del Sur),Ms,TECTONIC
61208801,2017,8,10,0,43,18,9.51,124.26,523.0,5.4,013 km S 19° W of Garcia Hernandez (Bohol),MLv,TECTONIC
61208821,2017,8,11,5,28,24,13.95,120.49,178.0,6.3,020 km S 45° W of Nasugbu (Batangas),Ms,TECTONIC
61208840,2017,8,12,17,51,21,13.95,120.56,174.0,4.9,014 km S 42° W of Nasugbu (Batangas),Ms,TECTONIC
61208971,2017,8,22,22,26,12,10.96,124.65,6.0,5.1,007 km N 47° W of Albuera (Leyte),Ms,TECTONIC
61208979,2017,8,24,0,6,3,13.57,119.96,22.0,4.6,036km S 29° W of Lubang (Occidental Mindoro),Ms,TECTONIC
61208981,2017,8,24,1,59,21,4.3,124.82,62.0,4.5,145 km S 30° W of Sarangani (Davao Occidental),Ms,TECTONIC
61209059,2017,8,29,22,8,34,19.21,121.24,30.0,5.1,025 km S 70° W of Calayan (Cagayan),Ms,TECTONIC
61209230,2017,9,11,18,25,38,10.89,126.02,57.0,4.9,036 km S 64° E of Guiuan (Eastern Samar),Ms,TECTONIC
61209313,2017,9,21,1,19,38,10.33,125.58,78.0,4.8,004 km S 02° W of Loreto (Dinagat),Ms,TECTONIC
61209340,2017,9,23,13,30,31,13.69,120.57,157.0,4.9,017 km S 25 ° W of Calatagan (Batangas),Ms,TECTONIC
61209345,2017,9,23,20,47,5,7.66,124.68,2.0,5.4,010 km N 85 ° W of Wao (Lanao Del Sur),Ms,TECTONIC
61209380,2017,9,25,20,59,9,7.66,124.74,1.0,4.5,002 km N 23° W of Wao (Lanao Del Sur),Ms,TECTONIC
61209397,2017,9,27,1,25,45,4.23,126.68,56.0,4.5,189 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209436,2017,9,28,16,53,2,6.27,120.14,23.0,4.8,064 km S 70° W of Pangantucan (Sulu),Ms,TECTONIC
61209538,2017,10,5,11,17,26,7.14,126.63,20.0,4.9,013 km S 52° E of Manay(Davao Oriental),Ms,TECTONIC
61209667,2017,10,19,7,6,30,17.61,119.95,30.0,5.1,043 km N 85° W of Santa Catalina (Ilocos Sur),Ms,TECTONIC
61209685,2017,10,21,1,32,19,4.21,127.2,69.0,5.3,234 km S 55° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209694,2017,10,22,14,21,0,14.01,120.56,205.0,5.4,010 km S 70° W of Lian (Batangas),Ms,TECTONIC
61209790,2017,10,31,3,14,47,14.59,124.0,19.0,4.5,062 km N 17° W of Pandan (Cataduanes),Ms,TECTONIC
61209910,2017,11,8,7,23,20,6.22,125.91,113.0,5.1,023 km N 82° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61209965,2017,11,12,6,33,45,9.83,125.33,8.0,4.5,016 km S 32° E of Pintuyan (Southern Leyte),Ms,TECTONIC
61210167,2017,11,30,1,16,4,7.28,126.94,27.0,5.1,041 km S 83° E of Caraga (Davao Oriental),Ms,TECTONIC
61210180,2017,11,30,18,57,55,7.74,124.77,1.0,5.1,010 km N 09° E of Wao (Lanao Del Sur),Ms,TECTONIC
61210238,2017,12,6,2,48,21,11.15,125.65,20.0,4.9,001 km N 67° W of Salcedo (Eastern Samar),Ms,TECTONIC
61210273,2017,12,8,11,22,32,5.63,127.08,31.0,4.8,158 km S 44° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61210281,2017,12,9,7,39,7,10.92,124.79,3.0,4.5,010 km N 88° E of Albuera (Leyte),Ms,TECTONIC
61210335,2017,12,17,14,32,11,10.34,126.15,14.0,5.1,036 km N 12° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61210424,2017,12,25,12,47,32,3.63,126.63,8.0,5.2,237 km S 33° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210432,2017,12,26,4,12,16,16.39,120.92,8.0,4.8,004 km N 39° E of Kayapa (Nueva Vizcaya),Ms,TECTONIC
61210453,2017,12,28,17,20,9,3.34,127.35,56.0,5.7,312 km S 42° E of Sarangani (Davao Occicental),Ms,TECTONIC
61210465,2017,12,30,1,24,7,10.0,126.07,11.0,4.5,003 km S 19° W of Burgos (Surigao Del Norte),Ms,TECTONIC
61210480,2017,12,31,14,53,29,5.34,124.87,32.0,5.2,060 km S 14° W of Maasim (Sarangani),Ms,TECTONIC
61210538,2018,1,6,13,52,43,3.5,126.96,32.0,5.0,270 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210543,2018,1,6,18,35,13,4.05,126.29,55.0,5.1,178 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210631,2018,1,14,15,20,26,13.28,120.22,15.0,5.0,030 km S 61° W of Paluan (Occidental Mindoro),Ms,TECTONIC
61210632,2018,1,14,15,49,23,13.26,120.29,21.0,5.2,026 km S 49° W of Paluan (Occidental Mindoro),Ms,TECTONIC
61210719,2018,1,20,19,56,3,17.19,119.91,15.0,4.8,057 km S 90° W of Candon City (Ilocos Sur),Ms,TECTONIC
61210804,2018,1,26,22,21,52,9.23,123.2,5.0,4.7,009km N 59° W of Dauin (Negros Oriental),Ms,TECTONIC
61210813,2018,1,28,2,18,12,8.78,126.55,18.0,4.9,028 km S 85° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
61210851,2018,1,30,14,11,51,19.28,121.08,15.0,4.9,040 km S 89° W of Calayan (Cagayan),Ms,TECTONIC
61210929,2018,2,6,4,59,15,18.29,120.7,50.0,4.7,010 km N 64° E of Bacarra (Ilocos Norte),Ms,TECTONIC
61211169,2018,2,24,11,2,21,19.71,120.34,32.0,5.4,128 km N 68° W of Calayan (Cagayan),Ms,TECTONIC
61211192,2018,2,26,9,39,16,13.35,121.55,20.0,5.0,027 km N 85° E of Naujan (Oriental Mindoro),Ms,TECTONIC
61211292,2018,3,5,1,5,32,11.39,125.49,40.0,4.6,006 km S 69° W of Llorente (Eastern Samar),Ms,TECTONIC
61211392,2018,3,14,13,37,22,5.14,127.57,109.0,4.7,232 km S 69° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61211399,2018,3,15,7,19,59,8.11,124.57,1.0,5.0,019 km S 16° W of Talakag (Bukidnon),Ms,TECTONIC
61211454,2018,3,20,11,10,43,6.7,123.68,620.0,4.7,044 km N 72° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
61211492,2018,3,24,10,34,32,10.1,126.18,22.0,5.2,015 km N 52° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61211494,2018,3,24,18,58,13,20.38,120.77,1.0,4.8,121 km S 67° W of Itbayat (Batanes),Ms,TECTONIC
61211547,2018,3,28,22,49,22,11.4,125.38,33.0,4.6,017 km S 62° W of Balangkayan (Eastren Samar),Ms,TECTONIC
61211564,2018,3,29,17,20,46,11.73,125.58,20.0,4.7,021 km N 49° E of Borongan (Eastern Samar),Ms,TECTONIC
61211650,2018,4,3,9,14,5,3.1,127.96,102.0,5.5,378 km S 47° E of Sarangani (Davao Occidental),Ms,TECTONIC
61211678,2018,4,5,3,53,39,6.71,126.9,34.0,6.0,062 km S 53° E of Tarragona (Davao Oriental),Ms,TECTONIC
61211826,2018,4,15,19,43,54,17.98,122.27,27.0,5.4,043 km S 43° E of Gonzaga (Cagayan),Ms,TECTONIC
61211837,2018,4,16,8,45,47,12.44,125.71,12.0,4.7,036 km N 37° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61211859,2018,4,17,12,10,53,12.51,125.96,32.0,4.6,061 km N 54° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61211937,2018,4,22,2,29,24,4.84,127.66,117.0,4.8,251 km S 75° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212119,2018,5,5,2,18,27,13.51,124.46,39.0,4.6,019 km S 30° E of Baras (Catanduanes),Ms,TECTONIC
61212124,2018,5,5,6,19,5,14.43,123.96,16.0,6.0,047 km N 28° W of Pandan (Catanduanes),Ms,TECTONIC
61212242,2018,5,10,11,56,59,10.12,125.53,16.0,5.7,009 km S 07° W of Libjo (Dinagat Islands),Ms,TECTONIC
61212251,2018,5,10,18,2,28,6.69,124.14,527.0,5.9,014 km S 44° E of South Upi (Maguindanao),Ms,TECTONIC
61212256,2018,5,10,20,6,20,5.47,126.67,82.0,5.0,132 km N 88° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212272,2018,5,11,15,51,58,6.35,126.51,49.0,4.8,058 km S 55° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61212283,2018,5,11,20,56,31,6.03,125.75,113.0,5.4,045 km S 20° E of Malita (Davao Occidental),Ms,TECTONIC
61212314,2018,5,13,15,33,32,5.44,125.45,165.0,5.1,003 km N 65° W of Sarangani (Davao Occidental),Ms,TECTONIC
61212324,2018,5,13,22,12,45,8.54,122.6,9.0,4.9,046 km N 10° W of Liloy (Zamboanga del Norte),Ms,TECTONIC
61212343,2018,5,14,15,12,17,20.01,121.24,22.0,4.8,075 km S 61° W of Sabtang (Batanes),Ms,TECTONIC
61212364,2018,5,15,12,0,58,6.9,123.89,597.0,4.9,025 km N 67° W of South Upi (Maguindanao),Ms,TECTONIC
61212384,2018,5,16,5,5,0,6.46,124.02,8.0,4.5,026 km S 61° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
61212657,2018,5,31,15,44,23,4.02,126.5,39.0,4.7,194 km S 36° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212666,2018,6,1,10,21,38,7.32,123.9,588.0,5.0,033 km S 45° W of Balabagan (Lanao del Sur),Ms,TECTONIC
61212695,2018,6,2,16,29,17,4.55,126.36,86.0,4.9,139 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212697,2018,6,2,17,11,39,4.56,126.34,3.0,4.5,136 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212706,2018,6,3,6,26,41,5.29,126.21,1.0,4.5,083 km S 79° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212764,2018,6,6,9,12,9,18.12,120.54,25.0,4.5,017 km N 64° W of Marcos (Ilocos Norte),Ms,TECTONIC
61212776,2018,6,7,2,9,4,5.83,125.63,188.0,4.8,006 km S 14° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61212833,2018,6,10,19,20,1,6.32,126.45,64.0,4.6,056 km S 48° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61212877,2018,6,13,14,59,7,6.51,126.33,144.0,5.2,032 km S 60° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61212918,2018,6,17,2,39,36,6.07,125.75,125.0,5.4,026 km N 35° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61212925,2018,6,17,9,46,22,14.97,119.56,14.0,5.2,056 km S 79° W of San Felipe (Zambales),Ms,TECTONIC
61212945,2018,6,18,5,22,0,20.2,121.29,28.0,4.8,063 km S 76° W of Sabtang (Batanes),Ms,TECTONIC
61213093,2018,6,24,9,41,49,9.25,125.52,3.0,4.8,007 km N 14° W of Tubay (Agusan Del Norte),Ms,TECTONIC
61213107,2018,6,24,15,30,0,5.5,125.48,59.0,4.6,007 km N 04° E of Sarangani (Davao Occidental),Ms,TECTONIC
61213110,2018,6,24,18,16,45,5.18,126.51,72.0,4.8,118 km S 76° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61213211,2018,7,1,5,2,45,11.81,125.21,21.0,4.6,037 km N 79° E of Catbalogan (Samar),Ms,TECTONIC
61213238,2018,7,2,12,47,30,10.58,126.49,31.0,4.9,077 km N 36° E of Burgos (Surigao del Norte),Ms,TECTONIC
61213254,2018,7,3,4,25,54,13.93,120.42,119.0,5.2,028 km S 52° W of Nasugbu (Batangas),Ms,TECTONIC
61213257,2018,7,3,9,59,53,5.8,125.21,95.0,5.6,004 km S 42° E of Glan (Sarangani),Ms,TECTONIC
61213362,2018,7,10,7,53,55,9.76,125.4,9.0,4.7,003 km S 54° W of San Francisco (Anao-aon) (Surigao Del Norte),Ms,TECTONIC
61213366,2018,7,10,16,24,16,9.77,125.41,17.0,5.1,001 km S 76° W of San Francisco (Anao-aon) (Surigao Del Norte),Ms,TECTONIC
61213506,2018,7,20,1,39,17,20.6,121.46,29.0,4.5,046 km S 61° W of Itbayat (Batanes),Ms,TECTONIC
61213533,2018,7,22,18,19,42,4.67,124.91,45.0,4.6,104 km S 36° W of Sarangani (Davao Occidental),Ms,TECTONIC
61213534,2018,7,22,18,28,43,4.81,124.88,24.0,5.1,096 km S 43° W of Sarangani (Davao Occidental),Ms,TECTONIC
61213592,2018,7,26,1,9,46,19.08,121.21,18.0,4.7,035 km S 50° W of Calayan (Cagayan),Ms,TECTONIC
61213790,2018,8,5,23,22,16,20.06,120.4,31.0,4.5,141 km N 52 W of Calayan (Cagayan),Ms,TECTONIC
61213833,2018,8,8,8,46,23,11.39,125.53,39.0,4.6,003 km S 34 W of Llorente (Eastern Samar),Ms,TECTONIC
61213848,2018,8,9,8,1,31,20.83,120.11,30.0,4.9,181 km N 89 W of Itbayat (Batanes),Ms,TECTONIC
61213905,2018,8,13,1,37,0,13.42,119.85,33.0,4.5,055 km S 52 W of Looc (Occidental Mindoro),Ms,TECTONIC
61214023,2018,8,21,4,10,29,19.15,121.28,15.0,5.0,024 km S 52 W of Calayan (Cagayan),Ms,TECTONIC
61214050,2018,8,22,19,58,0,2.8,126.88,79.0,5.1,330 km S 28 E of Sarangani (Davao Occidental),Ms,TECTONIC
61214065,2018,8,24,4,33,23,11.05,126.5,6.0,5.2,084 km S 89 E of Guiuan (Eastern Samar),Ms,TECTONIC
61214080,2018,8,24,16,25,9,13.35,124.69,11.0,4.5,049 km S 45 E of Baras (Catanduanes),Ms,TECTONIC
61214233,2018,8,31,14,40,27,13.59,120.69,112.0,5.2,016 km N 16 W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
61214357,2018,9,8,7,16,0,7.13,126.53,10.0,6.4,009 km S 03° W of Manay (Davao Oriental),Mw,TECTONIC
61214401,2018,9,10,2,43,0,10.64,126.37,1.0,4.9,076 km N 26° E of Burgos (Surigao del Norte),Ms,TECTONIC
61214417,2018,9,10,11,57,0,10.68,126.45,1.0,5.0,084 km N 30° E of Burgos (Surigao del Norte),Ms,TECTONIC
61214500,2018,9,13,16,49,12,3.19,128.41,179.0,5.1,410 km S 53° E of Sarangani (Davao Occidental),Ms,TECTONIC
61214525,2018,9,15,19,19,10,6.17,119.97,35.0,4.7,070 km S 77° W of Pangutaran (Sulu),Ms,TECTONIC
61214527,2018,9,16,0,3,23,6.32,126.32,135.0,4.6,046 km S 36° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61214617,2018,9,20,2,36,40,4.42,127.75,151.0,4.9,277 km S 66° E of Sarangani (Davao Occidental),Ms,TECTONIC
61214700,2018,9,25,2,16,20,10.48,126.45,4.0,4.8,065 km N 39° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61214704,2018,9,25,4,12,2,9.93,126.48,6.0,4.6,039 km N 65° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61214744,2018,9,27,4,44,20,10.6,126.9,1.0,5.1,111 km N 55° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61214884,2018,10,4,14,50,55,15.54,121.68,6.0,4.6,028 km S 28° E of Baler (Aurora),Ms,TECTONIC
61214924,2018,10,6,14,15,58,13.55,122.84,3.0,4.5,022 km N 80° W of Pasacao (Camarines Sur),Ms,TECTONIC
61214952,2018,10,7,21,54,43,9.36,126.4,19.0,4.9,025 km N 67° E of Cortes (Surigao Del Sur),Ms,TECTONIC
61215152,2018,10,16,3,52,4,8.54,122.73,19.0,5.1,034 km N 75° W of Jose Dalman (Ponot) (Zamboanga del Norte),Ms,TECTONIC
61215174,2018,10,16,20,2,43,18.22,120.94,7.0,4.9,008 km N 75° E of Carasi (Ilocos Norte),Ms,TECTONIC
61215196,2018,10,17,18,34,50,12.38,124.59,116.0,4.8,014 km S 20° W of Catarman (Northern Samar),Ms,TECTONIC
61215252,2018,10,20,4,21,3,3.03,127.19,152.0,4.5,327 km S 36° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215271,2018,10,20,18,31,19,5.09,126.73,32.0,4.8,145 km S 75° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215272,2018,10,20,18,51,57,5.04,126.49,32.0,5.4,121 km S 69° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215293,2018,10,21,10,53,18,2.44,128.86,256.0,4.6,501 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215423,2018,10,27,10,39,5,18.42,120.82,15.0,4.7,017 km S 08° E of Pagudpud (Ilocos Norte),Ms,TECTONIC
61215438,2018,10,28,1,7,3,3.8,126.69,51.0,4.6,225 km S 37° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215448,2018,10,28,7,53,19,3.72,126.43,155.0,4.7,212 km S 29° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215449,2018,10,28,8,9,51,3.55,126.76,41.0,5.4,234 km S 35° E of Sarangani (Davao Occidental),Ms,TECTONIC
61215467,2018,10,29,13,41,11,8.51,127.05,5.0,5.1,080 km N 79° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61215470,2018,10,29,14,40,33,8.55,126.86,3.0,5.3,061 km N 71° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61215473,2018,10,29,14,51,45,8.55,126.92,1.0,5.1,085 km N 75° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61215609,2018,11,4,7,55,0,7.81,124.06,619.0,6.0,003 km N 73° W of Pualas (Lanao Del Sur),Mw,TECTONIC
